play_id,time_to_throw,pressure_applied,time_to_pressure,down,distance,field_position,score_diff,quarter,def_alignment,rushers,completion,yards_gained,sack,interception,time_bucket
1211,2.4,1,0.09,3,8.8,71.37288247090898,-8.460417197294042,1,Nickel,4,0,0.0,0,0,Normal (2.0-2.5s)
1212,1.79,0,2.79,3,5.2,85.25619149520143,-6.373394013771815,1,Nickel,4,0,0.0,0,0,Quick (<2.0s)
1213,1.56,1,3.32,3,16.3,23.420205283455275,-11.353963408262207,2,Nickel,4,0,0.0,0,0,Quick (<2.0s)
1214,0.16,0,2.35,3,26.4,82.29898186328587,-2.040745327888579,1,4-3 Base,5,0,0.0,0,0,Quick (<2.0s)
1215,5.67,0,2.63,1,3.6,32.092347833752896,0.62343519956018,3,Dime,5,0,0.0,0,0,Very Long (>3.0s)
1216,0.53,0,2.03,3,2.3,89.68990350425874,-15.900777401244081,4,Nickel,4,0,0.0,0,0,Quick (<2.0s)
1217,1.68,1,1.41,1,22.8,30.295863405206166,6.889118217969987,2,Dime,5,1,1.5,0,0,Quick (<2.0s)
1218,1.46,0,4.66,1,9.5,88.41636888464086,-8.708827208669947,3,Dime,4,1,2.6,0,0,Quick (<2.0s)
1219,3.18,0,5.06,3,9.2,91.7411643017672,4.118117237279797,1,Nickel,4,1,8.7,0,0,Very Long (>3.0s)
1220,0.42,1,6.81,4,10.9,18.094222171131282,8.072502021401188,2,4-3 Base,3,0,0.0,0,0,Quick (<2.0s)
1221,2.92,1,5.94,3,18.3,92.70498949365047,13.070539078034214,2,Blitz,4,0,0.0,0,0,Extended (2.5-3.0s)
1222,2.4,1,2.07,1,18.2,12.715067158635406,10.970534224750779,1,Dime,4,0,0.0,0,0,Normal (2.0-2.5s)
1223,1.19,0,1.02,1,13.4,24.671100795126975,16.56642406436628,3,4-3 Base,3,1,9.8,0,0,Quick (<2.0s)
1224,2.85,0,0.43,2,3.0,44.97519027855241,8.154893322996768,1,Dime,4,1,3.3,0,0,Extended (2.5-3.0s)
1225,2.11,1,3.33,3,1.3,94.42376291405391,1.6772404963795875,4,4-3 Base,4,1,1.1,0,0,Normal (2.0-2.5s)
1226,6.56,0,2.72,1,3.0,48.97067460488414,-4.726738979399301,3,4-3 Base,5,1,8.8,0,0,Very Long (>3.0s)
1227,1.79,0,2.51,3,1.8,54.53684988606373,-1.1943788263706825,3,Nickel,4,0,0.0,0,0,Quick (<2.0s)
1228,0.89,0,2.75,1,14.6,67.49824545712838,16.294618486650748,4,4-3 Base,5,1,1.1,0,0,Quick (<2.0s)
1229,2.94,1,3.04,3,4.9,92.14642024456562,-1.9784127376865899,4,Blitz,4,1,4.0,0,0,Extended (2.5-3.0s)
1230,1.62,0,6.81,4,13.2,75.501626011182,-0.051445277382270393,3,Blitz,4,0,0.0,0,0,Quick (<2.0s)
1231,2.08,1,2.28,2,8.4,25.173860398132874,14.762230044946577,2,Nickel,4,1,2.1,0,0,Normal (2.0-2.5s)
1232,0.65,0,2.99,2,4.8,32.26918375979192,-2.3332212603649682,2,4-3 Base,4,1,7.2,0,0,Quick (<2.0s)
1233,3.22,0,1.22,3,3.7,13.786541564767196,-7.948053454859894,3,Nickel,3,1,6.9,0,0,Very Long (>3.0s)
1234,1.41,0,7.51,2,4.5,63.00071277482658,11.331854140725078,3,Nickel,4,0,0.0,0,0,Quick (<2.0s)
1235,2.54,0,0.23,3,2.3,21.266627588529943,-8.27508672524323,4,Nickel,5,1,7.9,0,0,Extended (2.5-3.0s)
1236,7.64,0,4.88,2,26.9,28.166439963142913,4.038173938478745,1,3-4 Base,5,1,6.6,0,0,Very Long (>3.0s)
1237,1.71,0,2.38,1,7.7,84.93022896623394,2.2882935917896905,2,Nickel,5,1,10.4,0,0,Quick (<2.0s)
1238,3.53,0,1.52,3,8.5,34.408010779881366,3.1573956357079385,2,Nickel,4,1,4.2,0,0,Very Long (>3.0s)
1239,1.8,1,0.46,1,8.3,55.998204651875035,-24.19756416236269,4,Blitz,4,0,0.0,0,0,Quick (<2.0s)
1240,1.2,1,3.42,4,14.3,40.780940791025934,7.804667886468013,1,Blitz,4,0,0.0,0,0,Quick (<2.0s)
1241,5.03,1,0.8,1,4.1,11.662815866532222,-0.5949496648047177,2,Nickel,5,1,5.7,0,0,Very Long (>3.0s)
1242,0.29,0,4.35,3,18.9,37.65774469070345,6.1628291232720676,2,Nickel,6,1,4.2,0,0,Quick (<2.0s)
1243,4.17,0,1.64,1,6.5,41.72613827323377,5.007933512270392,1,4-3 Base,5,0,0.0,0,0,Very Long (>3.0s)
1244,0.25,0,0.29,1,6.3,85.61309917203664,3.1593100782932417,2,3-4 Base,3,0,0.0,0,0,Quick (<2.0s)
1245,3.88,1,2.08,1,21.0,34.20055882817056,-3.9717987743452765,3,Blitz,4,0,0.0,0,0,Very Long (>3.0s)
1246,2.11,1,1.91,3,4.1,39.13170077858611,-3.8614202373853344,1,Dime,3,1,4.9,0,0,Normal (2.0-2.5s)
1247,0.89,1,4.39,2,11.4,75.46070918051011,-0.5429371752190458,3,3-4 Base,3,1,0.1,0,0,Quick (<2.0s)
1248,1.49,0,3.55,3,8.2,73.30609860904381,1.714731904476285,4,Nickel,3,1,20.9,0,0,Quick (<2.0s)
1249,3.4,0,0.42,1,4.8,76.84567489836417,-4.24000490268207,4,Blitz,4,0,0.0,0,0,Very Long (>3.0s)
1250,7.18,0,3.78,3,12.7,90.83936660684036,9.429364077572584,3,Nickel,4,1,13.5,0,0,Very Long (>3.0s)
1251,0.44,0,1.18,3,2.8,76.60017485553058,-3.278430410499731,3,3-4 Base,4,1,2.8,0,0,Quick (<2.0s)
1252,0.94,0,1.09,1,4.7,41.68473828961018,-9.79851238766581,2,Blitz,4,1,1.4,0,0,Quick (<2.0s)
1253,0.59,1,3.23,2,9.0,78.93576652082827,5.952355459830837,4,Nickel,5,1,3.8,0,0,Quick (<2.0s)
1254,1.79,0,1.04,2,24.2,50.78071688809445,18.81163507337118,2,Nickel,4,1,4.1,0,0,Quick (<2.0s)
1255,3.95,0,5.51,2,22.7,29.994262926670878,-11.675520952169835,2,3-4 Base,4,1,18.4,0,0,Very Long (>3.0s)
1256,0.51,0,0.24,1,11.5,32.262536131791116,-1.2531589144535802,1,Blitz,5,1,6.4,0,0,Quick (<2.0s)
1257,2.06,1,1.83,3,6.6,25.14581497070585,10.63900273329526,2,Dime,4,1,1.4,0,0,Normal (2.0-2.5s)
1258,3.87,0,1.86,1,1.0,18.049366203777808,5.698383756449638,1,Nickel,4,1,7.8,0,0,Very Long (>3.0s)
1259,1.48,1,0.57,3,16.0,21.60413706682853,6.212403921323418,3,4-3 Base,5,0,0.0,0,0,Quick (<2.0s)
1260,2.42,1,1.27,4,17.6,10.686024495843743,0.3048480467429116,3,Nickel,4,1,-1.6,0,0,Normal (2.0-2.5s)
1261,4.78,0,1.15,2,11.4,84.96057784391478,-26.580023855695465,3,3-4 Base,4,1,1.3,0,0,Very Long (>3.0s)
1262,0.79,0,0.24,2,6.8,88.79070286842109,2.5785238291824433,2,4-3 Base,4,1,4.2,0,0,Quick (<2.0s)
1263,0.33,0,0.82,1,15.0,57.80933532445059,3.734826502971333,4,Nickel,4,1,4.9,0,0,Quick (<2.0s)
1264,2.64,0,1.6,3,8.0,80.64406009478165,11.258393017292299,1,4-3 Base,4,1,7.6,0,0,Extended (2.5-3.0s)
1265,2.7,1,1.5,1,7.3,21.521399238783243,-7.509676978032308,2,Blitz,4,1,9.4,0,0,Extended (2.5-3.0s)
1266,1.39,1,3.38,2,1.8,86.15064427042866,16.8281957242436,3,4-3 Base,4,0,0.0,0,0,Quick (<2.0s)
1267,1.17,0,5.11,4,14.4,50.57254036674575,-3.1044586524096722,4,Nickel,6,1,6.0,0,0,Quick (<2.0s)
1268,2.14,0,1.33,2,9.3,11.044849334499958,-4.826373711344015,1,3-4 Base,4,0,0.0,0,0,Normal (2.0-2.5s)
1269,0.78,0,0.46,3,22.7,17.718147004474417,-7.2076624654847965,3,Dime,5,1,3.5,0,0,Quick (<2.0s)
1270,0.78,0,2.63,2,5.1,32.80788147081354,10.463286156962754,3,4-3 Base,4,1,20.0,0,0,Quick (<2.0s)
1271,3.38,0,1.59,1,3.8,8.92018223192763,-10.959924344178027,4,Nickel,4,1,4.7,0,0,Very Long (>3.0s)
1272,0.72,0,4.07,3,17.5,32.836404021569926,6.319264122951593,1,Dime,4,1,2.9,0,0,Quick (<2.0s)
1273,0.35,0,1.63,1,20.1,10.393738980700261,-8.07565814727133,2,Blitz,5,0,0.0,0,0,Quick (<2.0s)
1274,1.17,1,1.9,3,8.4,26.242484467354267,-0.4415809479126799,1,Dime,5,1,4.4,0,0,Quick (<2.0s)
1275,1.42,0,1.53,1,15.4,28.910278027079745,-15.246540564912776,1,4-3 Base,3,1,11.3,0,0,Quick (<2.0s)
1276,2.92,0,5.63,3,6.4,94.49320787301146,7.85376709380235,1,4-3 Base,3,1,8.7,0,0,Extended (2.5-3.0s)
1277,1.26,0,2.05,1,6.7,26.1992006387298,-1.5004027240982856,4,Dime,6,1,5.0,0,0,Quick (<2.0s)
1278,5.32,1,4.36,2,11.4,26.52678040447223,5.574302874712542,1,3-4 Base,5,1,18.1,0,0,Very Long (>3.0s)
1279,2.22,0,1.32,2,6.7,66.81100715225465,-1.7891899578689365,4,Nickel,4,1,1.0,0,0,Normal (2.0-2.5s)
1280,1.03,0,3.09,2,10.2,82.34217306648067,5.277479093914943,1,Blitz,4,1,7.0,0,0,Quick (<2.0s)
1281,2.83,0,3.46,1,9.1,39.83498713418779,-0.46109526947823587,4,Dime,5,1,5.3,0,0,Extended (2.5-3.0s)
1282,5.26,1,1.37,2,3.1,83.80562179466231,7.406390488585125,3,Dime,4,1,2.1,0,0,Very Long (>3.0s)
1283,3.32,0,3.59,1,10.1,35.61278186729814,5.337861409200409,1,Blitz,5,1,8.4,0,0,Very Long (>3.0s)
1284,0.48,1,0.25,2,3.2,22.731429165351738,1.9624237893849572,3,Nickel,4,1,10.0,0,0,Quick (<2.0s)
1285,1.52,1,2.3,2,14.6,34.667494189495116,-9.001463811938956,2,Dime,5,0,0.0,0,0,Quick (<2.0s)
1286,2.51,1,3.15,2,17.7,59.842073653519314,-4.373908888517595,2,Nickel,3,0,0.0,0,0,Extended (2.5-3.0s)
1287,3.22,0,0.86,1,7.4,38.04288433808664,-7.722125753385582,2,Blitz,4,1,13.4,0,0,Very Long (>3.0s)
1288,1.8,0,1.11,4,24.3,65.56044235903599,14.286946164732075,2,3-4 Base,4,0,0.0,0,0,Quick (<2.0s)
1289,1.61,0,0.53,2,19.9,26.324229148023417,7.80358849196099,3,Nickel,5,1,5.0,0,0,Quick (<2.0s)
1290,6.53,1,0.6,1,10.3,68.0893604590234,0.377482591988032,4,3-4 Base,5,0,0.0,0,0,Very Long (>3.0s)
1291,3.35,0,0.75,2,6.8,36.269452692361995,-5.62149729099303,2,4-3 Base,5,0,0.0,0,0,Very Long (>3.0s)
1292,2.84,0,3.58,3,16.6,46.0281534441741,-7.8977125441499,4,Nickel,5,0,0.0,0,0,Extended (2.5-3.0s)
1293,1.31,1,0.81,1,24.6,55.19706263986063,1.224751610484041,4,Nickel,4,0,0.0,0,0,Quick (<2.0s)
1294,0.76,0,0.11,3,10.9,66.76025028673942,18.43209587062699,1,Nickel,4,1,6.2,0,0,Quick (<2.0s)
1295,2.88,0,2.82,2,5.6,26.484232266386034,0.05930498097845524,1,Nickel,5,1,11.4,0,0,Extended (2.5-3.0s)
1296,3.61,0,0.13,1,13.6,80.23509836697293,12.019202529988124,2,Nickel,5,1,4.9,0,0,Very Long (>3.0s)
1297,2.07,0,1.71,3,8.4,69.96584747797158,2.7566345673451824,3,4-3 Base,3,0,0.0,0,0,Normal (2.0-2.5s)
1298,3.36,1,1.34,2,3.7,26.06881271215995,5.625741703648524,2,Nickel,4,1,1.4,0,0,Very Long (>3.0s)
1299,3.42,0,1.26,1,6.1,92.74771063426194,-4.759173066601798,2,Dime,4,1,9.1,0,0,Very Long (>3.0s)
1300,3.78,0,0.31,3,17.6,64.83172919274125,-1.9706750261046375,3,Nickel,3,1,9.5,0,0,Very Long (>3.0s)
1301,0.47,0,2.56,2,7.7,45.7184197820035,-8.30805904848733,3,Nickel,5,1,3.8,0,0,Quick (<2.0s)
1302,1.56,1,0.79,3,5.4,19.17745929981647,3.0458367308015606,1,Nickel,5,1,2.6,0,0,Quick (<2.0s)
1303,3.0,1,3.38,2,20.5,52.989890207731825,-2.43422752553949,4,Blitz,5,0,0.0,0,0,Extended (2.5-3.0s)
1304,2.16,0,2.68,3,17.3,19.829829814440636,3.598855665660685,3,Dime,5,1,2.8,0,0,Normal (2.0-2.5s)
1305,3.43,0,4.98,3,6.3,43.65425108280594,-9.852098786207614,2,4-3 Base,3,0,0.0,0,0,Very Long (>3.0s)
1306,2.84,0,1.97,1,28.3,41.7841270465567,4.557276144960468,3,Blitz,4,1,10.7,0,0,Extended (2.5-3.0s)
1307,0.18,1,2.85,3,8.0,69.79456799127142,1.68902892429114,1,Dime,5,0,0.0,0,0,Quick (<2.0s)
1308,4.4,0,0.98,2,10.9,22.31448631018248,1.368696179417854,2,Dime,4,1,5.8,0,0,Very Long (>3.0s)
1309,1.4,1,0.79,1,9.0,78.96842193837612,3.8937579987486033,1,Nickel,4,1,1.1,0,0,Quick (<2.0s)
1310,0.98,0,2.72,2,4.2,34.35190943145492,-2.376008824036259,1,Dime,5,1,8.5,0,0,Quick (<2.0s)
1311,4.3,0,2.25,1,7.5,44.958976427189754,38.06717366119594,2,Nickel,5,0,0.0,0,0,Very Long (>3.0s)
1312,3.25,0,1.37,3,8.3,74.51068779984583,4.684457328788059,1,Dime,5,0,0.0,0,0,Very Long (>3.0s)
1313,4.71,1,1.18,2,1.4,61.28531597421633,1.0511197712037275,3,Blitz,5,1,2.8,0,0,Very Long (>3.0s)
1314,2.53,0,0.49,4,10.5,32.72228166217436,7.4197420283185735,3,Blitz,4,1,14.2,0,0,Extended (2.5-3.0s)
1315,1.54,1,1.34,1,15.8,39.75826320912929,-5.212596926497904,1,Nickel,4,0,0.0,0,0,Quick (<2.0s)
1316,2.32,0,1.31,2,3.2,32.520813259064916,-5.543706661827079,1,Blitz,5,1,13.6,0,0,Normal (2.0-2.5s)
1317,0.82,0,4.79,1,13.9,58.52931505494414,8.003686802923236,4,4-3 Base,5,1,3.3,0,0,Quick (<2.0s)
1318,0.57,0,2.53,2,18.2,34.93620798861558,8.891430275673704,1,4-3 Base,4,1,3.1,0,0,Quick (<2.0s)
1319,1.22,1,1.98,3,7.6,70.31279253048268,11.917511255579985,2,Nickel,4,0,0.0,0,0,Quick (<2.0s)
1320,5.67,0,2.15,3,28.0,57.180844272535346,-14.251690613784223,2,Dime,5,1,5.5,0,0,Very Long (>3.0s)
1321,1.33,1,5.56,3,10.3,18.11359505727581,-1.2638905361647146,4,3-4 Base,4,1,7.1,0,0,Quick (<2.0s)
1322,0.36,1,1.16,3,1.3,32.92417568118942,3.296308281952898,4,Nickel,5,0,0.0,0,0,Quick (<2.0s)
1323,1.84,1,0.99,1,2.7,24.930269771914016,7.20314425174431,3,4-3 Base,3,0,0.0,0,0,Quick (<2.0s)
1324,1.32,0,5.85,1,10.7,40.12818912963368,5.265829791630155,1,Nickel,4,0,0.0,0,0,Quick (<2.0s)
1325,4.46,1,3.23,3,13.4,51.43856775884268,-8.510776176758197,3,Blitz,5,1,2.2,0,0,Very Long (>3.0s)
1326,5.4,1,0.91,2,8.8,50.60865715556989,5.147568977638253,1,Dime,4,0,0.0,0,0,Very Long (>3.0s)
1327,1.48,0,5.96,1,10.2,72.90713089069601,3.2123547589442287,1,Nickel,4,1,3.4,0,0,Quick (<2.0s)
1328,2.53,0,1.26,2,9.0,22.02546772415384,3.185152887806779,3,Blitz,5,1,11.1,0,0,Extended (2.5-3.0s)
1329,2.69,0,1.26,2,5.0,90.1825546367702,-10.964416439410126,3,Dime,5,1,3.6,0,0,Extended (2.5-3.0s)
1330,2.01,0,0.35,2,9.1,35.856059619395175,-9.344656698352466,1,Dime,4,1,0.6,0,0,Normal (2.0-2.5s)
1331,1.73,0,0.49,3,2.0,32.02239622245247,18.122306622123627,1,Dime,4,0,0.0,0,0,Quick (<2.0s)
1332,0.92,0,3.85,2,6.5,66.66607203621979,9.861125414364633,4,Blitz,4,1,5.1,0,0,Quick (<2.0s)
1333,0.3,0,1.55,1,12.7,77.49649658147563,-0.62970050277336,4,Dime,4,0,0.0,0,0,Quick (<2.0s)
1334,0.91,0,1.71,1,4.0,39.06245883322881,-0.45888150742652667,3,Nickel,4,0,0.0,0,0,Quick (<2.0s)
1335,1.95,0,4.79,3,7.0,72.21622774045794,22.22831914851334,2,Nickel,4,1,0.5,0,0,Quick (<2.0s)
1336,0.51,0,2.7,4,9.5,84.53623605224493,0.45333517661865574,4,Dime,4,0,0.0,0,0,Quick (<2.0s)
1337,2.44,0,0.49,3,26.9,74.01232986862617,-1.1679009123297983,3,Nickel,4,1,8.4,0,0,Normal (2.0-2.5s)
1338,2.2,0,4.45,2,17.2,8.07768370137497,-7.934086510328179,3,Nickel,4,1,4.8,0,0,Normal (2.0-2.5s)
1339,1.32,0,3.97,4,1.9,79.46320202295693,-2.336641978053725,2,Nickel,4,0,0.0,0,0,Quick (<2.0s)
1340,1.67,0,1.55,3,31.2,74.70328626089307,-16.828436951840477,1,Nickel,6,1,9.1,0,0,Quick (<2.0s)
1341,0.61,0,0.39,3,21.5,65.23612143378674,5.207929984500359,2,Nickel,6,1,4.7,0,0,Quick (<2.0s)
1342,3.73,1,2.43,3,10.0,73.4020177179113,12.592589968430506,2,Dime,4,0,0.0,0,0,Very Long (>3.0s)
1343,3.69,0,0.62,2,15.2,93.1482856248745,12.70398150637164,2,Dime,5,0,0.0,0,0,Very Long (>3.0s)
1344,0.73,1,1.37,2,4.5,43.80015990365147,-7.02458532323886,3,4-3 Base,5,1,0.0,0,0,Quick (<2.0s)
1345,0.75,0,1.47,1,8.3,11.050091145913804,-22.9468788163448,1,3-4 Base,4,0,0.0,0,0,Quick (<2.0s)
1346,0.93,0,0.68,1,4.3,46.4800972664945,3.392747115045034,4,4-3 Base,4,1,3.9,0,0,Quick (<2.0s)
1347,3.11,0,4.96,3,13.3,9.179028985194314,13.187063497149698,1,4-3 Base,4,1,2.5,0,0,Very Long (>3.0s)
1348,2.68,0,0.9,3,37.6,31.482536727961502,-16.041389422076307,2,3-4 Base,4,1,6.3,0,0,Extended (2.5-3.0s)
1349,4.27,1,4.72,3,6.2,57.81918126170831,-3.7360463790956846,3,Dime,4,1,3.5,0,0,Very Long (>3.0s)
1350,4.6,0,1.94,2,7.6,32.866060363354066,3.5741462029241005,2,Blitz,6,1,7.3,0,0,Very Long (>3.0s)
1351,0.46,0,0.33,1,8.5,66.68557213185846,-8.410618540027395,2,Nickel,5,0,0.0,0,0,Quick (<2.0s)
1352,3.03,0,1.58,1,6.5,78.9787694917149,-17.281573196025548,2,Nickel,5,1,13.3,0,0,Very Long (>3.0s)
1353,4.48,0,4.91,2,12.7,42.83952613515832,-7.437129977866034,4,Dime,5,0,0.0,0,0,Very Long (>3.0s)
1354,1.59,1,1.52,2,18.1,86.01241561637032,-5.690853304803436,4,Blitz,5,0,0.0,0,0,Quick (<2.0s)
1355,2.05,1,0.85,2,5.4,12.185503821536019,-18.861613427703794,3,Blitz,4,0,0.0,0,0,Normal (2.0-2.5s)
1356,1.81,0,3.84,1,8.4,80.61018477804048,10.715439701706323,4,4-3 Base,4,1,2.5,0,0,Quick (<2.0s)
1357,1.88,0,0.75,4,13.9,79.5715830895369,15.539154154555064,1,3-4 Base,4,1,1.4,0,0,Quick (<2.0s)
1358,3.72,0,1.33,2,3.9,33.97945066940884,0.2955686075302726,4,4-3 Base,5,1,11.0,0,0,Very Long (>3.0s)
1359,6.37,1,1.67,3,2.8,31.884366841215346,7.29487155906694,4,Nickel,4,0,0.0,0,0,Very Long (>3.0s)
1360,5.2,0,1.35,2,5.3,32.45854830381614,-14.791891985809523,3,Dime,5,0,0.0,0,0,Very Long (>3.0s)
1361,1.37,0,1.86,1,14.4,78.02543411099698,-1.415782866854496,4,Nickel,6,1,0.9,0,0,Quick (<2.0s)
1362,2.54,1,1.49,3,3.8,79.84881388491756,-5.7890453840032405,3,Blitz,4,1,6.4,0,0,Extended (2.5-3.0s)
1363,1.06,0,0.66,3,5.6,34.67502129449008,4.115573988265126,2,Nickel,4,0,0.0,0,0,Quick (<2.0s)
1364,1.16,0,1.22,2,8.5,58.333131270001566,-26.980151998720714,4,Blitz,5,0,0.0,0,0,Quick (<2.0s)
1365,1.98,1,2.72,2,9.6,17.503990649640905,-3.0407049450980765,3,4-3 Base,3,0,0.0,0,0,Quick (<2.0s)
1366,1.13,0,4.66,1,7.6,47.19008644529199,6.284007960474711,3,4-3 Base,4,0,0.0,0,0,Quick (<2.0s)
1367,1.28,0,0.44,3,8.7,94.89135657699845,2.381975189509885,3,Nickel,5,0,0.0,0,0,Quick (<2.0s)
1368,2.49,0,0.55,4,2.2,19.29552329356222,7.829069949032201,4,4-3 Base,5,0,0.0,0,0,Normal (2.0-2.5s)
1369,3.0,0,3.07,1,5.1,90.28063759640531,-5.983755817705509,3,Dime,4,0,0.0,0,0,Extended (2.5-3.0s)
1370,2.94,0,6.4,1,15.2,79.1829249768507,-28.233179523676903,1,4-3 Base,5,0,0.0,0,0,Extended (2.5-3.0s)
1371,2.96,1,0.97,4,4.8,92.49931858516429,10.988844279922962,2,Dime,4,0,0.0,0,0,Extended (2.5-3.0s)
1372,0.66,0,0.64,1,9.8,21.16208845494797,7.591461765311076,4,4-3 Base,5,0,0.0,0,0,Quick (<2.0s)
1373,1.08,1,4.3,3,9.1,24.216664139902782,15.687572352524274,3,3-4 Base,5,0,0.0,0,0,Quick (<2.0s)
1374,2.15,1,4.17,2,14.1,6.5180463561372814,0.7425641868632615,4,Dime,4,1,1.3,0,0,Normal (2.0-2.5s)
1375,4.34,0,0.08,2,15.6,70.2231631624045,4.162391740148056,4,Blitz,4,1,3.3,0,0,Very Long (>3.0s)
1376,8.7,0,0.19,2,18.7,62.96852240925671,23.292477031701004,3,Nickel,6,0,0.0,0,0,Very Long (>3.0s)
1377,2.61,0,0.54,1,22.6,21.02588944922589,-18.510105009183743,2,Blitz,4,1,4.9,0,0,Extended (2.5-3.0s)
1378,3.48,1,3.17,1,3.8,76.20304689878647,4.447039622279918,2,Nickel,4,1,16.5,0,0,Very Long (>3.0s)
1379,0.58,1,1.7,3,1.0,31.927595551855287,12.177396036443755,3,Nickel,4,0,0.0,0,0,Quick (<2.0s)
1380,3.41,0,2.16,3,6.2,17.149601239757168,2.125817127477677,2,Dime,3,1,4.9,0,0,Very Long (>3.0s)
1381,7.24,1,5.32,3,3.5,43.030639851741334,0.6630707912943543,4,3-4 Base,5,1,17.4,0,0,Very Long (>3.0s)
1382,1.07,0,0.87,2,4.3,13.187286358417046,-14.835722481992118,4,3-4 Base,4,1,6.1,0,0,Quick (<2.0s)
1383,1.32,1,2.36,1,12.4,28.6919290645922,14.672231497130365,2,Dime,5,1,1.0,0,0,Quick (<2.0s)
1384,3.8,0,3.25,1,17.9,38.42000225846115,10.689401661654243,3,Nickel,4,1,8.7,0,0,Very Long (>3.0s)
1385,2.12,0,1.11,3,10.0,81.66777570627349,12.825589396649272,2,4-3 Base,5,1,1.4,0,0,Normal (2.0-2.5s)
1386,0.27,1,0.6,2,4.9,76.32938671638992,-0.21553860750971165,2,4-3 Base,4,1,-1.2,0,0,Quick (<2.0s)
1387,1.38,0,4.11,1,10.4,44.84788571755564,-3.2072956310004024,2,Dime,4,1,6.0,0,0,Quick (<2.0s)
1388,5.39,0,2.27,1,14.5,70.21175519771488,-0.0670583978536693,4,Dime,6,0,0.0,0,0,Very Long (>3.0s)
1389,1.66,0,0.31,1,2.2,56.17846725611045,16.993226904255312,2,Nickel,3,1,8.1,0,0,Quick (<2.0s)
1390,1.66,0,5.33,1,6.6,35.67576695702613,-2.6030777712080564,2,Blitz,4,1,6.7,0,0,Quick (<2.0s)
1391,3.64,0,2.56,3,7.1,70.32869091457563,14.8194287919213,2,Nickel,6,1,10.1,0,0,Very Long (>3.0s)
1392,2.68,1,3.48,4,7.5,66.51492390197402,-1.47097984104485,1,Dime,5,0,0.0,0,0,Extended (2.5-3.0s)
1393,1.59,0,1.95,3,4.0,60.71849979742418,-8.572579819579131,3,Blitz,5,1,5.2,0,0,Quick (<2.0s)
1394,1.24,0,0.81,4,10.6,60.61599689389255,-20.772440441176037,1,Dime,3,1,8.1,0,0,Quick (<2.0s)
1395,11.39,1,2.09,4,11.3,66.46837930942792,5.74130050867025,4,Nickel,3,0,0.0,0,0,
1396,4.81,0,4.54,2,3.7,39.60909613782844,7.681221192147674,1,Dime,3,0,0.0,0,0,Very Long (>3.0s)
1397,2.96,0,1.34,1,20.9,83.21682335609322,-11.505349706993066,3,Nickel,6,1,7.8,0,0,Extended (2.5-3.0s)
1398,3.1,1,0.61,3,2.9,19.607706094681475,14.768633383636695,1,Nickel,6,1,9.5,0,0,Very Long (>3.0s)
1399,1.89,1,10.13,1,4.8,84.54969169152386,-13.81376776232157,4,3-4 Base,4,1,0.8,0,0,Quick (<2.0s)
1400,2.66,0,2.05,1,2.7,35.80536587287949,7.084381994142844,2,Nickel,4,0,0.0,0,0,Extended (2.5-3.0s)
1401,1.73,1,2.07,1,2.3,16.252845404776025,7.574823144502231,4,3-4 Base,4,0,0.0,0,0,Quick (<2.0s)
1402,0.99,0,1.41,2,9.3,59.002466241121695,10.731648175979622,4,4-3 Base,4,1,5.0,0,0,Quick (<2.0s)
1403,2.73,1,2.34,1,4.8,38.83880021633647,-19.707975152931905,3,Nickel,4,0,0.0,0,0,Extended (2.5-3.0s)
1404,1.62,0,3.48,1,15.7,78.39497543931674,10.668726901990064,4,Blitz,5,0,0.0,0,0,Quick (<2.0s)
1405,2.84,1,2.91,2,4.1,43.77069216758906,-1.4484224569553084,1,4-3 Base,5,0,0.0,0,0,Extended (2.5-3.0s)
1406,3.22,0,4.19,3,4.8,65.17062730058989,-3.4036115758350896,3,3-4 Base,5,1,13.3,0,0,Very Long (>3.0s)
1407,2.94,1,2.09,2,14.2,32.743219055434295,8.250094747659393,2,Nickel,5,1,1.9,0,0,Extended (2.5-3.0s)
1408,0.92,1,1.34,3,3.2,23.85071375228061,9.60686230691646,4,Dime,5,0,0.0,0,0,Quick (<2.0s)
1409,1.48,1,4.26,1,5.8,39.924412785394146,-19.88633229582207,4,3-4 Base,5,1,3.2,0,0,Quick (<2.0s)
1410,1.64,0,4.89,1,20.7,59.61270511421901,-12.897876866609968,4,4-3 Base,4,1,0.7,0,0,Quick (<2.0s)
1411,4.09,0,1.32,2,0.5,64.12520652902167,11.992125415975634,1,Nickel,4,0,0.0,0,0,Very Long (>3.0s)
1412,3.94,0,0.62,2,2.2,57.03859987682165,4.749890771803874,2,Dime,4,1,4.7,0,0,Very Long (>3.0s)
1413,1.14,1,1.73,3,23.2,93.9250146761698,1.8175230782212464,2,4-3 Base,5,0,0.0,0,0,Quick (<2.0s)
1414,0.64,0,0.71,3,11.5,67.19811678456487,-9.856702214002299,1,Nickel,6,0,0.0,0,0,Quick (<2.0s)
1415,8.97,1,1.57,3,10.5,88.8367664837226,4.388416508920292,1,Dime,4,0,0.0,0,0,Very Long (>3.0s)
1416,2.86,1,2.5,4,2.2,15.613987540565706,12.189321316067163,2,4-3 Base,6,0,0.0,0,0,Extended (2.5-3.0s)
1417,0.56,0,0.6,2,9.0,10.523563683213098,23.179329296432325,4,3-4 Base,3,0,0.0,0,0,Quick (<2.0s)
